epoch 0:	pdl:1.25e+00 	 Rec:1.25e+00 	 Color:2.47e-01 	Time: 0.02
epoch 2750:	pdl:4.43e-01 	 Rec:5.51e-03 	 Color:2.47e-01 	Time: 1.03
epoch 2800:	pdl:4.70e-01 	 Rec:3.86e-03 	 Color:2.12e-01 	Time: 1.01
epoch 2850:	pdl:4.52e-01 	 Rec:5.71e-03 	 Color:2.45e-01 	Time: 1.01
epoch 2900:	pdl:4.49e-01 	 Rec:4.83e-03 	 Color:2.21e-01 	Time: 1.02
epoch 2950:	pdl:4.71e-01 	 Rec:7.58e-03 	 Color:2.25e-01 	Time: 1.02
epoch 3000:	pdl:4.75e-01 	 Rec:5.91e-03 	 Color:2.24e-01 	Time: 1.02
epoch 3050:	pdl:4.41e-01 	 Rec:8.27e-03 	 Color:2.14e-01 	Time: 1.03
epoch 3100:	pdl:4.27e-01 	 Rec:5.75e-03 	 Color:2.41e-01 	Time: 1.01
epoch 3150:	pdl:4.44e-01 	 Rec:8.67e-03 	 Color:2.22e-01 	Time: 1.01
epoch 3200:	pdl:4.64e-01 	 Rec:8.22e-03 	 Color:2.22e-01 	Time: 1.01
epoch 3250:	pdl:4.97e-01 	 Rec:5.23e-03 	 Color:2.30e-01 	Time: 1.01
epoch 3300:	pdl:4.57e-01 	 Rec:5.91e-03 	 Color:2.33e-01 	Time: 1.01
epoch 3350:	pdl:4.32e-01 	 Rec:5.92e-03 	 Color:2.16e-01 	Time: 1.04
