epoch 0:	pdl:1.20e+00 	 Rec:1.20e+00 	 Color:2.57e-01 	Time: 0.02
epoch 1650:	pdl:4.32e-01 	 Rec:2.36e-02 	 Color:2.57e-01 	Time: 0.96
epoch 1700:	pdl:5.18e-01 	 Rec:2.21e-02 	 Color:2.34e-01 	Time: 0.96
epoch 1750:	pdl:4.33e-01 	 Rec:2.45e-02 	 Color:2.42e-01 	Time: 0.96
epoch 1800:	pdl:4.30e-01 	 Rec:2.30e-02 	 Color:2.37e-01 	Time: 0.96
epoch 1850:	pdl:4.79e-01 	 Rec:2.18e-02 	 Color:2.60e-01 	Time: 0.96
epoch 1900:	pdl:4.82e-01 	 Rec:2.12e-02 	 Color:2.43e-01 	Time: 0.96
epoch 1950:	pdl:4.67e-01 	 Rec:1.96e-02 	 Color:2.53e-01 	Time: 0.96
epoch 2000:	pdl:4.41e-01 	 Rec:2.07e-02 	 Color:2.52e-01 	Time: 0.96
epoch 2050:	pdl:4.33e-01 	 Rec:1.91e-02 	 Color:2.35e-01 	Time: 0.96
epoch 2100:	pdl:4.33e-01 	 Rec:2.00e-02 	 Color:2.31e-01 	Time: 0.96
epoch 2150:	pdl:4.40e-01 	 Rec:1.90e-02 	 Color:2.18e-01 	Time: 0.97
epoch 2200:	pdl:4.54e-01 	 Rec:2.38e-02 	 Color:2.37e-01 	Time: 0.96
epoch 2250:	pdl:4.82e-01 	 Rec:1.43e-02 	 Color:2.38e-01 	Time: 0.97
epoch 2300:	pdl:4.22e-01 	 Rec:1.67e-02 	 Color:2.42e-01 	Time: 0.96
epoch 2350:	pdl:4.62e-01 	 Rec:1.73e-02 	 Color:2.34e-01 	Time: 0.96
epoch 2400:	pdl:4.44e-01 	 Rec:1.75e-02 	 Color:2.25e-01 	Time: 0.96
epoch 2450:	pdl:4.20e-01 	 Rec:2.09e-02 	 Color:2.25e-01 	Time: 0.97
epoch 2500:	pdl:4.32e-01 	 Rec:1.73e-02 	 Color:2.52e-01 	Time: 0.97
epoch 2550:	pdl:4.58e-01 	 Rec:2.05e-02 	 Color:2.11e-01 	Time: 0.97
epoch 2600:	pdl:4.39e-01 	 Rec:1.55e-02 	 Color:2.31e-01 	Time: 0.96
epoch 2650:	pdl:4.36e-01 	 Rec:3.12e-02 	 Color:2.56e-01 	Time: 0.97
epoch 2700:	pdl:4.55e-01 	 Rec:1.28e-02 	 Color:2.51e-01 	Time: 0.96
epoch 2750:	pdl:4.26e-01 	 Rec:1.38e-02 	 Color:2.33e-01 	Time: 0.97
epoch 2800:	pdl:4.75e-01 	 Rec:1.68e-02 	 Color:2.39e-01 	Time: 0.96
epoch 2850:	pdl:4.84e-01 	 Rec:1.74e-02 	 Color:2.32e-01 	Time: 0.96
epoch 2900:	pdl:4.21e-01 	 Rec:1.32e-02 	 Color:2.47e-01 	Time: 0.96
epoch 2950:	pdl:4.30e-01 	 Rec:1.31e-02 	 Color:2.40e-01 	Time: 0.96
epoch 3000:	pdl:4.47e-01 	 Rec:1.40e-02 	 Color:2.60e-01 	Time: 0.96
epoch 3050:	pdl:4.40e-01 	 Rec:2.33e-02 	 Color:2.16e-01 	Time: 0.97
epoch 3100:	pdl:4.34e-01 	 Rec:1.35e-02 	 Color:2.44e-01 	Time: 0.96
epoch 3150:	pdl:4.71e-01 	 Rec:1.44e-02 	 Color:2.50e-01 	Time: 0.96
epoch 3200:	pdl:4.32e-01 	 Rec:1.16e-02 	 Color:2.20e-01 	Time: 0.96
epoch 3250:	pdl:4.34e-01 	 Rec:1.19e-02 	 Color:2.12e-01 	Time: 0.96
epoch 3300:	pdl:4.48e-01 	 Rec:1.85e-02 	 Color:2.32e-01 	Time: 0.96
epoch 3350:	pdl:4.21e-01 	 Rec:1.19e-02 	 Color:2.36e-01 	Time: 0.97
epoch 3400:	pdl:4.71e-01 	 Rec:1.20e-02 	 Color:2.35e-01 	Time: 0.96
epoch 3450:	pdl:7.32e-01 	 Rec:5.99e-01 	 Color:2.44e-01 	Time: 0.96
epoch 3500:	pdl:9.19e-01 	 Rec:1.54e-01 	 Color:2.12e-01 	Time: 0.96
epoch 3550:	pdl:7.47e-01 	 Rec:1.14e-01 	 Color:2.42e-01 	Time: 0.96
epoch 3600:	pdl:5.27e-01 	 Rec:9.08e-02 	 Color:2.25e-01 	Time: 0.96
epoch 3650:	pdl:6.00e-01 	 Rec:8.49e-02 	 Color:2.33e-01 	Time: 0.97
epoch 3700:	pdl:4.71e-01 	 Rec:6.68e-02 	 Color:2.40e-01 	Time: 0.96
epoch 3750:	pdl:4.72e-01 	 Rec:5.89e-02 	 Color:2.22e-01 	Time: 0.96
epoch 3800:	pdl:4.68e-01 	 Rec:5.30e-02 	 Color:2.53e-01 	Time: 0.96
epoch 3850:	pdl:4.68e-01 	 Rec:4.96e-02 	 Color:2.31e-01 	Time: 0.96
epoch 3900:	pdl:4.35e-01 	 Rec:4.27e-02 	 Color:2.37e-01 	Time: 0.96
epoch 3950:	pdl:4.49e-01 	 Rec:4.21e-02 	 Color:2.37e-01 	Time: 0.97
epoch 4000:	pdl:4.31e-01 	 Rec:4.51e-02 	 Color:2.43e-01 	Time: 0.96
epoch 4050:	pdl:4.22e-01 	 Rec:3.78e-02 	 Color:2.19e-01 	Time: 0.96
epoch 4100:	pdl:4.55e-01 	 Rec:3.79e-02 	 Color:2.39e-01 	Time: 0.97
epoch 4150:	pdl:4.69e-01 	 Rec:3.03e-02 	 Color:2.32e-01 	Time: 0.96
epoch 4200:	pdl:4.78e-01 	 Rec:3.24e-02 	 Color:2.39e-01 	Time: 0.96
epoch 4250:	pdl:4.28e-01 	 Rec:3.24e-02 	 Color:2.24e-01 	Time: 0.97
epoch 4300:	pdl:4.40e-01 	 Rec:3.56e-02 	 Color:2.33e-01 	Time: 0.96
epoch 4350:	pdl:4.52e-01 	 Rec:2.79e-02 	 Color:2.31e-01 	Time: 0.96
epoch 4400:	pdl:4.82e-01 	 Rec:2.67e-02 	 Color:2.39e-01 	Time: 0.96
epoch 4450:	pdl:4.87e-01 	 Rec:3.08e-02 	 Color:2.37e-01 	Time: 0.96
epoch 4500:	pdl:4.57e-01 	 Rec:2.46e-02 	 Color:2.34e-01 	Time: 0.96
epoch 4550:	pdl:4.74e-01 	 Rec:2.28e-02 	 Color:2.40e-01 	Time: 0.96
epoch 4600:	pdl:4.43e-01 	 Rec:2.66e-02 	 Color:2.42e-01 	Time: 0.96
epoch 4650:	pdl:5.11e-01 	 Rec:2.21e-02 	 Color:2.50e-01 	Time: 0.96
epoch 4700:	pdl:4.20e-01 	 Rec:2.05e-02 	 Color:2.37e-01 	Time: 0.96
epoch 4750:	pdl:4.83e-01 	 Rec:2.18e-02 	 Color:2.54e-01 	Time: 0.96
epoch 4800:	pdl:4.63e-01 	 Rec:1.77e-02 	 Color:2.36e-01 	Time: 0.96
epoch 4850:	pdl:4.32e-01 	 Rec:1.85e-02 	 Color:2.43e-01 	Time: 0.96
epoch 4900:	pdl:5.22e-01 	 Rec:2.72e-02 	 Color:2.36e-01 	Time: 0.96
epoch 4950:	pdl:4.47e-01 	 Rec:1.78e-02 	 Color:2.11e-01 	Time: 0.96
epoch 5000:	pdl:4.46e-01 	 Rec:2.23e-02 	 Color:2.14e-01 	Time: 0.96
epoch 5050:	pdl:4.47e-01 	 Rec:1.84e-02 	 Color:2.29e-01 	Time: 0.96
epoch 5100:	pdl:4.60e-01 	 Rec:1.66e-02 	 Color:2.62e-01 	Time: 0.96
epoch 5150:	pdl:4.32e-01 	 Rec:1.87e-02 	 Color:2.24e-01 	Time: 0.96
epoch 5200:	pdl:4.38e-01 	 Rec:1.51e-02 	 Color:2.38e-01 	Time: 0.96
epoch 5250:	pdl:4.87e-01 	 Rec:1.33e-02 	 Color:2.34e-01 	Time: 0.96
epoch 5300:	pdl:4.75e-01 	 Rec:1.63e-02 	 Color:2.45e-01 	Time: 0.95
epoch 5350:	pdl:4.35e-01 	 Rec:1.37e-02 	 Color:2.33e-01 	Time: 0.95
epoch 5400:	pdl:4.37e-01 	 Rec:1.21e-02 	 Color:2.43e-01 	Time: 0.95
epoch 5450:	pdl:4.40e-01 	 Rec:1.41e-02 	 Color:2.51e-01 	Time: 0.96
epoch 5500:	pdl:4.03e-01 	 Rec:1.44e-02 	 Color:2.22e-01 	Time: 0.95
epoch 5550:	pdl:4.41e-01 	 Rec:1.59e-02 	 Color:2.48e-01 	Time: 0.96
epoch 5600:	pdl:4.45e-01 	 Rec:1.06e-02 	 Color:2.35e-01 	Time: 0.95
epoch 5650:	pdl:4.62e-01 	 Rec:1.28e-02 	 Color:2.52e-01 	Time: 0.96
epoch 5700:	pdl:4.65e-01 	 Rec:1.19e-02 	 Color:2.29e-01 	Time: 0.96
epoch 5750:	pdl:4.36e-01 	 Rec:1.42e-02 	 Color:2.25e-01 	Time: 0.96
epoch 5800:	pdl:4.88e-01 	 Rec:1.17e-02 	 Color:2.64e-01 	Time: 0.95
epoch 5850:	pdl:4.52e-01 	 Rec:1.24e-02 	 Color:2.48e-01 	Time: 0.96
epoch 5900:	pdl:4.12e-01 	 Rec:1.09e-02 	 Color:2.42e-01 	Time: 0.95
epoch 5950:	pdl:4.85e-01 	 Rec:1.25e-02 	 Color:2.49e-01 	Time: 0.95
epoch 6000:	pdl:4.66e-01 	 Rec:1.43e-02 	 Color:2.43e-01 	Time: 0.95
epoch 6050:	pdl:4.33e-01 	 Rec:1.05e-02 	 Color:2.41e-01 	Time: 0.96
epoch 6100:	pdl:4.26e-01 	 Rec:9.30e-03 	 Color:2.37e-01 	Time: 0.95
epoch 6150:	pdl:4.42e-01 	 Rec:9.11e-03 	 Color:2.14e-01 	Time: 0.96
epoch 6200:	pdl:4.49e-01 	 Rec:1.21e-02 	 Color:2.32e-01 	Time: 0.95
epoch 6250:	pdl:4.66e-01 	 Rec:8.48e-03 	 Color:2.39e-01 	Time: 0.95
epoch 6300:	pdl:4.12e-01 	 Rec:1.20e-02 	 Color:2.44e-01 	Time: 0.95
epoch 6350:	pdl:4.06e-01 	 Rec:1.49e-02 	 Color:2.41e-01 	Time: 0.96
epoch 6400:	pdl:4.48e-01 	 Rec:8.72e-03 	 Color:2.42e-01 	Time: 0.95
epoch 6450:	pdl:4.32e-01 	 Rec:9.02e-03 	 Color:2.29e-01 	Time: 0.95
epoch 6500:	pdl:4.28e-01 	 Rec:9.15e-03 	 Color:2.46e-01 	Time: 0.95
epoch 6550:	pdl:4.57e-01 	 Rec:1.64e-02 	 Color:2.61e-01 	Time: 0.95
epoch 6600:	pdl:4.08e-01 	 Rec:7.79e-03 	 Color:2.34e-01 	Time: 0.95
epoch 6650:	pdl:4.29e-01 	 Rec:9.19e-03 	 Color:2.35e-01 	Time: 0.96
epoch 6700:	pdl:4.86e-01 	 Rec:9.22e-03 	 Color:2.32e-01 	Time: 0.96
epoch 6750:	pdl:4.37e-01 	 Rec:9.47e-03 	 Color:2.22e-01 	Time: 0.95
epoch 6800:	pdl:4.86e-01 	 Rec:1.19e-02 	 Color:2.50e-01 	Time: 0.95
epoch 6850:	pdl:5.05e-01 	 Rec:8.41e-03 	 Color:2.37e-01 	Time: 0.96
epoch 6900:	pdl:4.18e-01 	 Rec:1.17e-02 	 Color:2.52e-01 	Time: 0.95
epoch 6950:	pdl:4.38e-01 	 Rec:9.95e-03 	 Color:2.73e-01 	Time: 0.96
epoch 7000:	pdl:4.20e-01 	 Rec:7.35e-03 	 Color:2.55e-01 	Time: 0.95
epoch 7050:	pdl:3.92e-01 	 Rec:1.06e-02 	 Color:2.19e-01 	Time: 0.95
epoch 7100:	pdl:4.06e-01 	 Rec:8.27e-03 	 Color:2.44e-01 	Time: 0.95
epoch 7150:	pdl:4.02e-01 	 Rec:8.11e-03 	 Color:2.35e-01 	Time: 0.95
epoch 7200:	pdl:4.41e-01 	 Rec:7.37e-03 	 Color:2.36e-01 	Time: 0.95
epoch 7250:	pdl:4.33e-01 	 Rec:2.23e-02 	 Color:2.44e-01 	Time: 0.96
epoch 7300:	pdl:4.55e-01 	 Rec:7.73e-03 	 Color:2.41e-01 	Time: 0.94
epoch 7350:	pdl:4.83e-01 	 Rec:6.45e-03 	 Color:2.45e-01 	Time: 0.94
epoch 7400:	pdl:4.28e-01 	 Rec:7.03e-03 	 Color:2.31e-01 	Time: 0.94
epoch 7450:	pdl:4.32e-01 	 Rec:6.82e-03 	 Color:2.27e-01 	Time: 0.94
epoch 7500:	pdl:4.37e-01 	 Rec:9.44e-03 	 Color:2.22e-01 	Time: 0.94
epoch 7550:	pdl:4.24e-01 	 Rec:9.92e-03 	 Color:2.63e-01 	Time: 0.94
epoch 7600:	pdl:4.12e-01 	 Rec:8.35e-03 	 Color:2.46e-01 	Time: 0.94
epoch 7650:	pdl:4.55e-01 	 Rec:7.58e-03 	 Color:2.25e-01 	Time: 0.94
epoch 7700:	pdl:4.10e-01 	 Rec:8.64e-03 	 Color:2.22e-01 	Time: 0.94
epoch 7750:	pdl:4.03e-01 	 Rec:8.77e-03 	 Color:2.33e-01 	Time: 0.94
epoch 7800:	pdl:4.20e-01 	 Rec:6.55e-03 	 Color:2.32e-01 	Time: 0.94
epoch 7850:	pdl:4.28e-01 	 Rec:7.02e-03 	 Color:2.34e-01 	Time: 0.94
epoch 7900:	pdl:4.29e-01 	 Rec:7.97e-03 	 Color:2.20e-01 	Time: 0.93
epoch 7950:	pdl:4.42e-01 	 Rec:6.22e-03 	 Color:2.35e-01 	Time: 0.93
epoch 8000:	pdl:4.75e-01 	 Rec:8.08e-03 	 Color:2.34e-01 	Time: 0.93
epoch 8050:	pdl:4.58e-01 	 Rec:7.78e-03 	 Color:2.70e-01 	Time: 0.94
epoch 8100:	pdl:4.61e-01 	 Rec:7.49e-03 	 Color:2.20e-01 	Time: 0.93
epoch 8150:	pdl:3.98e-01 	 Rec:6.77e-03 	 Color:2.28e-01 	Time: 0.94
epoch 8200:	pdl:3.86e-01 	 Rec:6.61e-03 	 Color:2.14e-01 	Time: 0.94
epoch 8250:	pdl:4.18e-01 	 Rec:5.69e-03 	 Color:2.46e-01 	Time: 0.94
epoch 8300:	pdl:4.36e-01 	 Rec:1.09e-02 	 Color:2.35e-01 	Time: 0.94
epoch 8350:	pdl:4.57e-01 	 Rec:4.58e-02 	 Color:2.36e-01 	Time: 0.94
epoch 8400:	pdl:4.28e-01 	 Rec:2.09e-02 	 Color:2.48e-01 	Time: 0.94
epoch 8450:	pdl:4.51e-01 	 Rec:1.33e-02 	 Color:2.22e-01 	Time: 0.94
epoch 8500:	pdl:4.13e-01 	 Rec:1.02e-02 	 Color:2.33e-01 	Time: 0.94
epoch 8550:	pdl:4.29e-01 	 Rec:1.00e-02 	 Color:2.52e-01 	Time: 0.94
epoch 8600:	pdl:4.59e-01 	 Rec:9.05e-03 	 Color:2.43e-01 	Time: 0.93
epoch 8650:	pdl:4.20e-01 	 Rec:1.06e-02 	 Color:2.45e-01 	Time: 0.94
epoch 8700:	pdl:4.29e-01 	 Rec:7.49e-03 	 Color:2.39e-01 	Time: 0.93
epoch 8750:	pdl:4.38e-01 	 Rec:7.18e-03 	 Color:2.33e-01 	Time: 0.94
epoch 8800:	pdl:4.35e-01 	 Rec:8.03e-03 	 Color:2.36e-01 	Time: 0.94
epoch 8850:	pdl:4.32e-01 	 Rec:7.15e-03 	 Color:2.25e-01 	Time: 0.94
epoch 8900:	pdl:4.28e-01 	 Rec:5.67e-03 	 Color:2.44e-01 	Time: 0.93
epoch 8950:	pdl:4.18e-01 	 Rec:8.20e-03 	 Color:2.47e-01 	Time: 0.94
epoch 9000:	pdl:4.32e-01 	 Rec:7.10e-03 	 Color:2.41e-01 	Time: 0.94
epoch 9050:	pdl:4.15e-01 	 Rec:8.37e-03 	 Color:2.54e-01 	Time: 0.94
epoch 9100:	pdl:3.89e-01 	 Rec:6.30e-03 	 Color:2.21e-01 	Time: 0.94
epoch 9150:	pdl:4.24e-01 	 Rec:8.08e-03 	 Color:2.39e-01 	Time: 0.94
epoch 9200:	pdl:4.29e-01 	 Rec:7.44e-03 	 Color:2.39e-01 	Time: 0.94
epoch 9250:	pdl:4.22e-01 	 Rec:4.72e-03 	 Color:2.31e-01 	Time: 0.94
epoch 9300:	pdl:4.62e-01 	 Rec:5.42e-03 	 Color:2.41e-01 	Time: 0.94
epoch 9350:	pdl:3.99e-01 	 Rec:5.38e-03 	 Color:2.43e-01 	Time: 0.94
epoch 9400:	pdl:4.20e-01 	 Rec:5.38e-03 	 Color:2.36e-01 	Time: 0.94
epoch 9450:	pdl:4.16e-01 	 Rec:6.59e-03 	 Color:2.39e-01 	Time: 0.94
epoch 9500:	pdl:3.94e-01 	 Rec:6.50e-03 	 Color:2.35e-01 	Time: 0.94
epoch 9550:	pdl:4.32e-01 	 Rec:4.98e-03 	 Color:2.35e-01 	Time: 0.94
epoch 9600:	pdl:4.15e-01 	 Rec:8.91e-03 	 Color:2.41e-01 	Time: 0.94
epoch 9650:	pdl:4.20e-01 	 Rec:5.08e-03 	 Color:2.27e-01 	Time: 0.94
epoch 9700:	pdl:4.06e-01 	 Rec:6.19e-03 	 Color:2.41e-01 	Time: 0.94
epoch 9750:	pdl:3.93e-01 	 Rec:5.63e-03 	 Color:2.25e-01 	Time: 0.94
epoch 9800:	pdl:4.25e-01 	 Rec:4.79e-03 	 Color:2.47e-01 	Time: 0.94
epoch 9850:	pdl:4.40e-01 	 Rec:5.92e-03 	 Color:2.26e-01 	Time: 0.94
epoch 9900:	pdl:4.13e-01 	 Rec:5.44e-03 	 Color:2.43e-01 	Time: 0.94
epoch 9950:	pdl:4.02e-01 	 Rec:5.39e-03 	 Color:2.55e-01 	Time: 0.94
epoch 10000:	pdl:3.96e-01 	 Rec:4.88e-03 	 Color:2.39e-01 	Time: 0.94
epoch 10050:	pdl:4.23e-01 	 Rec:7.66e-03 	 Color:2.39e-01 	Time: 0.94
epoch 10100:	pdl:4.51e-01 	 Rec:5.21e-03 	 Color:2.39e-01 	Time: 0.94
epoch 10150:	pdl:4.19e-01 	 Rec:5.59e-03 	 Color:2.34e-01 	Time: 0.94
epoch 10200:	pdl:3.90e-01 	 Rec:5.23e-03 	 Color:2.27e-01 	Time: 0.94
epoch 10250:	pdl:4.18e-01 	 Rec:5.43e-03 	 Color:2.53e-01 	Time: 0.94
epoch 10300:	pdl:4.06e-01 	 Rec:4.76e-03 	 Color:2.17e-01 	Time: 0.94
epoch 10350:	pdl:3.97e-01 	 Rec:5.33e-03 	 Color:2.42e-01 	Time: 0.94
epoch 10400:	pdl:4.05e-01 	 Rec:4.57e-03 	 Color:2.29e-01 	Time: 0.93
epoch 10450:	pdl:4.22e-01 	 Rec:4.14e-03 	 Color:2.53e-01 	Time: 0.96
epoch 10500:	pdl:4.09e-01 	 Rec:5.45e-03 	 Color:2.52e-01 	Time: 0.93
epoch 10550:	pdl:4.07e-01 	 Rec:3.90e-03 	 Color:2.69e-01 	Time: 0.94
epoch 10600:	pdl:4.18e-01 	 Rec:4.90e-03 	 Color:2.39e-01 	Time: 0.94
epoch 10650:	pdl:4.11e-01 	 Rec:5.56e-03 	 Color:2.54e-01 	Time: 0.94
epoch 10700:	pdl:3.91e-01 	 Rec:5.97e-03 	 Color:2.36e-01 	Time: 0.94
epoch 10750:	pdl:3.99e-01 	 Rec:5.10e-03 	 Color:2.21e-01 	Time: 0.94
epoch 10800:	pdl:4.21e-01 	 Rec:5.04e-03 	 Color:2.26e-01 	Time: 0.93
epoch 10850:	pdl:4.49e-01 	 Rec:7.14e-03 	 Color:2.40e-01 	Time: 0.94
epoch 10900:	pdl:4.19e-01 	 Rec:4.02e-03 	 Color:2.29e-01 	Time: 0.93
epoch 10950:	pdl:3.94e-01 	 Rec:4.95e-03 	 Color:2.34e-01 	Time: 0.93
epoch 11000:	pdl:3.92e-01 	 Rec:4.19e-03 	 Color:2.35e-01 	Time: 0.93
epoch 11050:	pdl:4.27e-01 	 Rec:5.11e-03 	 Color:2.16e-01 	Time: 0.93
epoch 11100:	pdl:4.02e-01 	 Rec:5.00e-03 	 Color:2.36e-01 	Time: 0.93
epoch 11150:	pdl:3.96e-01 	 Rec:5.68e-03 	 Color:2.36e-01 	Time: 0.93
epoch 11200:	pdl:3.85e-01 	 Rec:5.36e-03 	 Color:2.39e-01 	Time: 0.93
epoch 11250:	pdl:4.03e-01 	 Rec:4.26e-03 	 Color:2.49e-01 	Time: 0.93
epoch 11300:	pdl:4.25e-01 	 Rec:6.19e-03 	 Color:2.31e-01 	Time: 0.93
epoch 11350:	pdl:4.32e-01 	 Rec:5.96e-03 	 Color:2.33e-01 	Time: 0.93
epoch 11400:	pdl:4.63e-01 	 Rec:3.71e-03 	 Color:2.57e-01 	Time: 0.93
epoch 11450:	pdl:4.08e-01 	 Rec:5.26e-03 	 Color:2.42e-01 	Time: 0.93
epoch 11500:	pdl:4.08e-01 	 Rec:4.15e-03 	 Color:2.46e-01 	Time: 0.93
epoch 11550:	pdl:4.52e-01 	 Rec:3.93e-03 	 Color:2.32e-01 	Time: 0.93
epoch 11600:	pdl:3.71e-01 	 Rec:4.28e-03 	 Color:2.47e-01 	Time: 0.93
epoch 11650:	pdl:3.73e-01 	 Rec:3.90e-03 	 Color:2.22e-01 	Time: 0.93
epoch 11700:	pdl:4.09e-01 	 Rec:3.70e-03 	 Color:2.54e-01 	Time: 0.93
epoch 11750:	pdl:4.05e-01 	 Rec:5.25e-03 	 Color:2.37e-01 	Time: 0.93
epoch 11800:	pdl:4.22e-01 	 Rec:4.34e-03 	 Color:2.15e-01 	Time: 0.93
epoch 11850:	pdl:4.07e-01 	 Rec:4.36e-03 	 Color:2.16e-01 	Time: 0.93
epoch 11900:	pdl:3.88e-01 	 Rec:4.06e-03 	 Color:2.32e-01 	Time: 0.93
epoch 11950:	pdl:4.26e-01 	 Rec:4.69e-03 	 Color:2.58e-01 	Time: 0.93
epoch 12000:	pdl:4.06e-01 	 Rec:4.56e-03 	 Color:2.84e-01 	Time: 0.93
epoch 12050:	pdl:4.28e-01 	 Rec:4.68e-03 	 Color:2.42e-01 	Time: 0.94
epoch 12100:	pdl:4.17e-01 	 Rec:4.38e-03 	 Color:2.30e-01 	Time: 0.93
epoch 12150:	pdl:4.22e-01 	 Rec:5.22e-03 	 Color:2.38e-01 	Time: 0.93
epoch 12200:	pdl:4.08e-01 	 Rec:3.59e-03 	 Color:2.23e-01 	Time: 0.93
epoch 12250:	pdl:3.94e-01 	 Rec:2.77e-03 	 Color:2.52e-01 	Time: 0.93
epoch 12300:	pdl:4.00e-01 	 Rec:3.78e-03 	 Color:2.46e-01 	Time: 0.93
epoch 12350:	pdl:4.37e-01 	 Rec:5.70e-03 	 Color:2.42e-01 	Time: 0.93
epoch 12400:	pdl:4.41e-01 	 Rec:3.99e-03 	 Color:2.22e-01 	Time: 0.93
epoch 12450:	pdl:4.00e-01 	 Rec:2.72e-03 	 Color:2.43e-01 	Time: 0.93
epoch 12500:	pdl:4.37e-01 	 Rec:5.96e-03 	 Color:2.59e-01 	Time: 0.93
epoch 12550:	pdl:4.32e-01 	 Rec:4.79e-03 	 Color:2.77e-01 	Time: 0.93
epoch 12600:	pdl:4.09e-01 	 Rec:3.35e-03 	 Color:2.15e-01 	Time: 0.93
epoch 12650:	pdl:3.80e-01 	 Rec:3.98e-03 	 Color:2.24e-01 	Time: 0.93
epoch 12700:	pdl:4.00e-01 	 Rec:2.09e-03 	 Color:2.29e-01 	Time: 0.92
epoch 12750:	pdl:3.99e-01 	 Rec:3.48e-03 	 Color:2.53e-01 	Time: 0.93
epoch 12800:	pdl:4.37e-01 	 Rec:4.53e-03 	 Color:2.28e-01 	Time: 0.93
epoch 12850:	pdl:3.93e-01 	 Rec:3.12e-03 	 Color:2.41e-01 	Time: 0.92
epoch 12900:	pdl:4.04e-01 	 Rec:3.80e-03 	 Color:2.20e-01 	Time: 0.93
epoch 12950:	pdl:4.49e-01 	 Rec:4.02e-03 	 Color:2.41e-01 	Time: 0.94
epoch 13000:	pdl:3.84e-01 	 Rec:4.11e-03 	 Color:2.19e-01 	Time: 0.94
epoch 13050:	pdl:4.10e-01 	 Rec:4.27e-03 	 Color:2.22e-01 	Time: 0.93
epoch 13100:	pdl:3.85e-01 	 Rec:3.56e-03 	 Color:2.16e-01 	Time: 0.94
