epoch 0:	pdl:1.70e+00 	 Rec:1.70e+00 	 Color:2.32e-01 	Time: 0.01
epoch 6950:	pdl:8.63e-01 	 Rec:6.28e-03 	 Color:1.80e-01 	Time: 0.72
epoch 7000:	pdl:8.80e-01 	 Rec:3.83e-03 	 Color:1.85e-01 	Time: 0.73
epoch 7050:	pdl:9.39e-01 	 Rec:4.61e-03 	 Color:1.91e-01 	Time: 0.73
epoch 7100:	pdl:8.56e-01 	 Rec:3.77e-03 	 Color:1.83e-01 	Time: 0.71
epoch 7150:	pdl:9.17e-01 	 Rec:5.02e-03 	 Color:1.87e-01 	Time: 0.71
epoch 7200:	pdl:8.87e-01 	 Rec:6.35e-03 	 Color:1.81e-01 	Time: 0.72
epoch 7250:	pdl:8.93e-01 	 Rec:3.84e-03 	 Color:1.93e-01 	Time: 0.72
epoch 7300:	pdl:8.95e-01 	 Rec:4.56e-03 	 Color:1.74e-01 	Time: 0.71
epoch 7350:	pdl:8.69e-01 	 Rec:3.16e-03 	 Color:1.82e-01 	Time: 0.71
epoch 7400:	pdl:8.90e-01 	 Rec:5.54e-03 	 Color:1.89e-01 	Time: 0.71
epoch 7450:	pdl:8.74e-01 	 Rec:4.03e-03 	 Color:1.84e-01 	Time: 0.71
epoch 7500:	pdl:8.67e-01 	 Rec:6.92e-03 	 Color:1.98e-01 	Time: 0.71
epoch 7550:	pdl:8.92e-01 	 Rec:4.67e-03 	 Color:1.87e-01 	Time: 0.71
epoch 7600:	pdl:8.95e-01 	 Rec:2.45e-03 	 Color:1.87e-01 	Time: 0.71
epoch 7650:	pdl:8.83e-01 	 Rec:5.72e-03 	 Color:1.91e-01 	Time: 0.71
epoch 7700:	pdl:8.86e-01 	 Rec:4.72e-03 	 Color:1.81e-01 	Time: 0.71
epoch 7750:	pdl:8.73e-01 	 Rec:2.16e-03 	 Color:1.82e-01 	Time: 0.71
epoch 7800:	pdl:8.79e-01 	 Rec:4.31e-03 	 Color:1.88e-01 	Time: 0.72
epoch 7850:	pdl:8.73e-01 	 Rec:2.20e-03 	 Color:1.73e-01 	Time: 0.72
epoch 7900:	pdl:8.80e-01 	 Rec:3.76e-03 	 Color:1.81e-01 	Time: 0.71
epoch 7950:	pdl:8.91e-01 	 Rec:3.46e-03 	 Color:1.95e-01 	Time: 0.71
epoch 8000:	pdl:9.69e-01 	 Rec:4.26e-03 	 Color:1.75e-01 	Time: 0.71
epoch 8050:	pdl:8.86e-01 	 Rec:3.46e-03 	 Color:1.86e-01 	Time: 0.71
epoch 8100:	pdl:8.79e-01 	 Rec:3.73e-03 	 Color:1.84e-01 	Time: 0.71
epoch 8150:	pdl:8.79e-01 	 Rec:3.63e-03 	 Color:1.79e-01 	Time: 0.71
epoch 8200:	pdl:9.08e-01 	 Rec:2.48e-03 	 Color:1.99e-01 	Time: 0.71
epoch 8250:	pdl:8.96e-01 	 Rec:4.65e-03 	 Color:1.96e-01 	Time: 0.70
epoch 8300:	pdl:8.80e-01 	 Rec:6.22e-03 	 Color:1.90e-01 	Time: 0.70
epoch 8350:	pdl:8.80e-01 	 Rec:4.42e-03 	 Color:1.75e-01 	Time: 0.71
epoch 8400:	pdl:8.89e-01 	 Rec:2.04e-03 	 Color:1.95e-01 	Time: 0.71
epoch 8450:	pdl:9.00e-01 	 Rec:2.34e-03 	 Color:1.92e-01 	Time: 0.71
epoch 8500:	pdl:8.68e-01 	 Rec:6.04e-03 	 Color:1.89e-01 	Time: 0.70
epoch 8550:	pdl:9.10e-01 	 Rec:4.27e-03 	 Color:1.85e-01 	Time: 0.71
epoch 8600:	pdl:9.22e-01 	 Rec:4.18e-03 	 Color:1.90e-01 	Time: 0.71
epoch 8650:	pdl:9.04e-01 	 Rec:3.45e-03 	 Color:2.00e-01 	Time: 0.70
epoch 8700:	pdl:9.23e-01 	 Rec:4.97e-03 	 Color:1.79e-01 	Time: 0.71
epoch 8750:	pdl:9.14e-01 	 Rec:3.41e-03 	 Color:1.86e-01 	Time: 0.71
epoch 8800:	pdl:8.93e-01 	 Rec:1.90e-03 	 Color:1.80e-01 	Time: 0.71
epoch 8850:	pdl:9.09e-01 	 Rec:3.73e-03 	 Color:1.92e-01 	Time: 0.71
epoch 8900:	pdl:8.92e-01 	 Rec:4.64e-03 	 Color:1.80e-01 	Time: 0.71
epoch 8950:	pdl:8.63e-01 	 Rec:3.07e-03 	 Color:1.85e-01 	Time: 0.71
epoch 9000:	pdl:8.59e-01 	 Rec:3.46e-03 	 Color:1.74e-01 	Time: 0.71
epoch 9050:	pdl:8.82e-01 	 Rec:3.00e-03 	 Color:1.80e-01 	Time: 0.72
epoch 9100:	pdl:8.78e-01 	 Rec:3.26e-03 	 Color:1.94e-01 	Time: 0.71
epoch 9150:	pdl:9.08e-01 	 Rec:2.59e-03 	 Color:1.92e-01 	Time: 0.74
epoch 9200:	pdl:9.03e-01 	 Rec:3.61e-03 	 Color:1.76e-01 	Time: 0.71
epoch 9250:	pdl:9.13e-01 	 Rec:2.95e-03 	 Color:1.87e-01 	Time: 0.71
epoch 9300:	pdl:8.75e-01 	 Rec:2.22e-03 	 Color:1.79e-01 	Time: 0.71
epoch 9350:	pdl:8.50e-01 	 Rec:2.76e-03 	 Color:1.84e-01 	Time: 0.71
epoch 9400:	pdl:8.64e-01 	 Rec:4.44e-03 	 Color:1.68e-01 	Time: 0.71
epoch 9450:	pdl:9.03e-01 	 Rec:2.87e-03 	 Color:1.78e-01 	Time: 0.71
epoch 9500:	pdl:9.36e-01 	 Rec:3.95e-03 	 Color:1.87e-01 	Time: 0.71
epoch 9550:	pdl:8.78e-01 	 Rec:2.99e-03 	 Color:1.95e-01 	Time: 0.71
epoch 9600:	pdl:8.90e-01 	 Rec:2.72e-03 	 Color:1.92e-01 	Time: 0.71
epoch 9650:	pdl:8.37e-01 	 Rec:3.08e-03 	 Color:1.80e-01 	Time: 0.71
epoch 9700:	pdl:8.42e-01 	 Rec:1.93e-03 	 Color:1.87e-01 	Time: 0.71
epoch 9750:	pdl:8.95e-01 	 Rec:3.35e-03 	 Color:1.76e-01 	Time: 0.71
epoch 9800:	pdl:9.03e-01 	 Rec:3.66e-03 	 Color:1.83e-01 	Time: 0.71
epoch 9850:	pdl:8.55e-01 	 Rec:3.79e-03 	 Color:1.87e-01 	Time: 0.71
epoch 9900:	pdl:8.70e-01 	 Rec:2.84e-03 	 Color:1.82e-01 	Time: 0.70
epoch 9950:	pdl:9.28e-01 	 Rec:2.23e-03 	 Color:1.88e-01 	Time: 0.71
epoch 10000:	pdl:8.65e-01 	 Rec:4.31e-03 	 Color:1.83e-01 	Time: 0.71
epoch 10050:	pdl:8.68e-01 	 Rec:1.66e-03 	 Color:1.79e-01 	Time: 0.71
epoch 10100:	pdl:9.36e-01 	 Rec:1.68e-03 	 Color:1.74e-01 	Time: 0.70
epoch 10150:	pdl:8.50e-01 	 Rec:1.75e-03 	 Color:1.76e-01 	Time: 0.71
epoch 10200:	pdl:9.18e-01 	 Rec:2.85e-03 	 Color:1.83e-01 	Time: 0.71
epoch 10250:	pdl:8.85e-01 	 Rec:1.76e-03 	 Color:1.88e-01 	Time: 0.71
epoch 10300:	pdl:8.65e-01 	 Rec:3.54e-03 	 Color:1.89e-01 	Time: 0.71
epoch 10350:	pdl:9.17e-01 	 Rec:3.26e-03 	 Color:1.86e-01 	Time: 0.71
epoch 10400:	pdl:8.56e-01 	 Rec:4.81e-03 	 Color:1.85e-01 	Time: 0.72
epoch 10450:	pdl:8.91e-01 	 Rec:2.61e-03 	 Color:1.78e-01 	Time: 0.72
epoch 10500:	pdl:8.55e-01 	 Rec:3.02e-03 	 Color:1.89e-01 	Time: 0.71
epoch 10550:	pdl:8.78e-01 	 Rec:2.15e-03 	 Color:1.90e-01 	Time: 0.72
epoch 10600:	pdl:8.95e-01 	 Rec:2.65e-03 	 Color:1.89e-01 	Time: 0.72
epoch 10650:	pdl:9.27e-01 	 Rec:1.60e-03 	 Color:1.92e-01 	Time: 0.71
epoch 10700:	pdl:8.82e-01 	 Rec:3.35e-03 	 Color:1.95e-01 	Time: 0.71
epoch 10750:	pdl:8.49e-01 	 Rec:1.56e-03 	 Color:1.76e-01 	Time: 0.71
epoch 10800:	pdl:8.67e-01 	 Rec:2.85e-03 	 Color:1.85e-01 	Time: 0.71
epoch 10850:	pdl:8.70e-01 	 Rec:2.43e-03 	 Color:1.87e-01 	Time: 0.72
epoch 10900:	pdl:9.01e-01 	 Rec:2.98e-03 	 Color:1.94e-01 	Time: 0.72
epoch 10950:	pdl:8.79e-01 	 Rec:3.08e-03 	 Color:1.81e-01 	Time: 0.71
epoch 11000:	pdl:8.70e-01 	 Rec:2.29e-03 	 Color:1.96e-01 	Time: 0.72
epoch 11050:	pdl:8.90e-01 	 Rec:2.78e-03 	 Color:1.93e-01 	Time: 0.71
epoch 11100:	pdl:8.81e-01 	 Rec:2.63e-03 	 Color:1.74e-01 	Time: 0.71
epoch 11150:	pdl:8.94e-01 	 Rec:3.12e-03 	 Color:1.87e-01 	Time: 0.72
epoch 11200:	pdl:8.82e-01 	 Rec:2.22e-03 	 Color:1.89e-01 	Time: 0.71
epoch 11250:	pdl:8.79e-01 	 Rec:2.41e-03 	 Color:1.81e-01 	Time: 0.75
epoch 11300:	pdl:9.20e-01 	 Rec:3.09e-03 	 Color:1.98e-01 	Time: 0.72
epoch 11350:	pdl:9.09e-01 	 Rec:3.33e-03 	 Color:1.93e-01 	Time: 0.71
epoch 11400:	pdl:8.82e-01 	 Rec:3.44e-03 	 Color:1.89e-01 	Time: 0.71
epoch 11450:	pdl:8.59e-01 	 Rec:7.04e-03 	 Color:1.81e-01 	Time: 0.72
epoch 11500:	pdl:8.56e-01 	 Rec:2.39e-03 	 Color:1.87e-01 	Time: 0.71
epoch 11550:	pdl:9.20e-01 	 Rec:1.95e-03 	 Color:2.02e-01 	Time: 0.72
epoch 11600:	pdl:8.72e-01 	 Rec:2.98e-03 	 Color:1.78e-01 	Time: 0.75
epoch 11650:	pdl:9.04e-01 	 Rec:3.14e-03 	 Color:1.86e-01 	Time: 0.73
epoch 11700:	pdl:8.57e-01 	 Rec:4.44e-03 	 Color:1.87e-01 	Time: 0.72
epoch 11750:	pdl:8.68e-01 	 Rec:2.64e-03 	 Color:1.80e-01 	Time: 0.71
epoch 11800:	pdl:8.39e-01 	 Rec:1.85e-03 	 Color:1.82e-01 	Time: 0.71
epoch 11850:	pdl:8.69e-01 	 Rec:2.39e-03 	 Color:1.79e-01 	Time: 0.71
epoch 11900:	pdl:9.23e-01 	 Rec:3.15e-03 	 Color:1.99e-01 	Time: 0.70
epoch 11950:	pdl:8.84e-01 	 Rec:2.27e-03 	 Color:1.80e-01 	Time: 0.71
epoch 12000:	pdl:9.06e-01 	 Rec:1.93e-03 	 Color:1.97e-01 	Time: 0.70
epoch 12050:	pdl:8.49e-01 	 Rec:3.33e-03 	 Color:1.88e-01 	Time: 0.71
epoch 12100:	pdl:8.68e-01 	 Rec:1.93e-03 	 Color:1.79e-01 	Time: 0.71
epoch 12150:	pdl:8.84e-01 	 Rec:1.72e-03 	 Color:1.79e-01 	Time: 0.73
epoch 12200:	pdl:8.56e-01 	 Rec:1.41e-03 	 Color:1.75e-01 	Time: 0.71
epoch 12250:	pdl:8.59e-01 	 Rec:2.16e-03 	 Color:1.89e-01 	Time: 0.70
epoch 12300:	pdl:8.61e-01 	 Rec:1.20e-03 	 Color:1.85e-01 	Time: 0.70
epoch 12350:	pdl:8.67e-01 	 Rec:6.17e-03 	 Color:1.77e-01 	Time: 0.71
epoch 12400:	pdl:8.88e-01 	 Rec:1.20e-03 	 Color:1.87e-01 	Time: 0.73
epoch 12450:	pdl:8.67e-01 	 Rec:2.26e-03 	 Color:1.84e-01 	Time: 0.70
epoch 12500:	pdl:8.95e-01 	 Rec:1.29e-03 	 Color:1.90e-01 	Time: 0.70
epoch 12550:	pdl:8.43e-01 	 Rec:2.93e-03 	 Color:1.83e-01 	Time: 0.70
epoch 12600:	pdl:8.66e-01 	 Rec:1.63e-03 	 Color:1.87e-01 	Time: 0.70
epoch 12650:	pdl:8.62e-01 	 Rec:1.04e-03 	 Color:1.88e-01 	Time: 0.71
epoch 12700:	pdl:8.76e-01 	 Rec:1.85e-03 	 Color:1.91e-01 	Time: 0.70
epoch 12750:	pdl:9.10e-01 	 Rec:1.56e-03 	 Color:2.03e-01 	Time: 0.70
epoch 12800:	pdl:9.58e-01 	 Rec:4.99e-03 	 Color:1.91e-01 	Time: 0.71
epoch 12850:	pdl:8.44e-01 	 Rec:3.98e-03 	 Color:1.72e-01 	Time: 0.71
